"





2017 MODEL FUUL +FUUL MODELİ LUXURY LİNE TRAMER KAYDI HASAR YOK.İKİ PARÇA LOKAL BOYA VAR .5 SERİSİ İLE TAKAS OLABİLİR.TABA RENGİGERÇEK DEKOTA DERİ KOLTUK İŞLEMELİ İNDİVİDUAL DERİ DİREKSİYON

Hİ-Fİ ULTRA SES SİSTEMİ

18 İNC LUXURY JANTLAR

ELEKTRİK HAFIZALI KOLTUKLAR

ISITMALI ÖN KOLTUKLAR

AHŞAP KAPLAMA KONSOL

FREN DESTEKLİHIZ SABİTLEYİCİ

CONNECTED DRIVE SERVICES 

GERÇEK ZAMANLI TRAFİK BİLGİSİ

UZAKTAN KONTROL FONKSİYONLARI

APPLE CAPPLAY

FREN SENSÖRÜ

YAĞMUR SENSÖRÜ

LED FARLAR

LED SİS FARLAR

SUROOF

GERİ GÖRÜŞ KAMERASI

OTOMATİK KLİMA

İÇ AMBİYANS AYDINLATMA PAKETİ

BMW ACİL DURUM ÇAĞRISI

BMW TELESERVICES

HANDS-FREE VE USB BAĞLANTISI

ARKA KOL DAYAMA

PARK MESAFE KONTROL (ÖN-ARKA)

OTOMATİK ŞANZIMAN (8 İLERİ)

START-STOP

ANAHTARSIZ ÇALIŞTIRMA

LASTİK BASINÇ GÖSTERGESİ, RUNFLAST LASTİKLER

TLANIR ARKA KOLTUK BAŞLIKLARI

ELEKTROKOM ISITMALI VE KATLANIR AYNALAR

ELEKTROKOM İÇ AYNA

KARTER KORUMASI





",BMW 2017 LUXURY LİNE
"Aracım 2014 Borusan çıkışlıdır
HATA BOYA TRAMER YOK
BÜTÜN BAKIMLARI ZAMANINDA YAPILMIŞTIR FATURALARI MEVCUT 
FARK VERİLEREK GÖĞÜS DİGİTAL YAKIT GÖSTERGE OLARAK ALINMIŞTIR ANALOG DEĞİL 
GERİ GÖRÜŞ ORJİNAL FABRİKASYON 
YEDEK ANAHTAR VE KİTAPCIKLARI VAR 
IŞIK VE M/// PAKET 
İÇİ VE DIŞ KOZMETİĞİNDE EN UFAK SORUN YOK 
KAPI ÇITALARINDAKİ M LOGOLARININ ÜZERİNDEKİ KORUMALARI HALA DURUYOR 
M3 AYNA KAPAKLARI
ÖN TAMPON LİPİ
ARKA BAGAJ ÇITASI 
ÇİFT ÇIKIŞLI EGSOZ VE DİFÜZOR 
MAT BÖBREKLER 
VS 
Detay İçin arayabilirsiniz ",HATASIZ BOYASIZ TRAMERSİZ SAHİBİNDEN
"ARAÇ FAZLALIĞINDAN SATILIK 

ORJİNAL 95.000 KM DE SADECE YETKİLİ SERVİS BAKIMLI ''HİÇ LPG TAKILMADI'' 

YEDEK ANAHTAR , KULLANIM KLAVUZU EKSİKSİZ BİR ARAÇ. 

OTOMATİK DİJİTAL KLİMALI.




ZİEBART İÇ DIŞ BOYA KORUMALI


ARAÇTA SAĞ YAN TARAFTA YÜZEYSEL BOYA VARDIR GARAJ KAPISINA SÜRTMEDEN KAYNAKLI YETKİLİ SERVİSTE BOYANDI...

MACUNSUZ YÜZEYSEL BOYA EKSPER BİLGİSİ FOTOĞRAFLARDA MEVCUT.




6 ileri otomatik vites ,Xenon far ,Far yıkama ,Kol dayama ,Sunroof. ,Park sensörü. ,Yağmur sensörü.,

Far sensörü, Işık paketi., Soğutmalı torpido., Otomatik kararan iç ve dış aynalar.

Arka camda otomatik perde. ,BMW Professional müzik sistemi (araştırın). ,Sis farı ,4 cam otomatik ,

Lastik basınç sensörü. ,Silecek suyu seviye sensörü.,Tam kapsamlı yol bilgisayarı.

TÜV: 10-2019.Bütün işlemler Yetkili Serviste yapıldı.





",ORJİNAL 95.00 KM ÖZEL RENK KOSİFLER BAKIMLI
"BOYA-DEĞİŞEN-TRAMER YOK



2015 MODEL BMW 3.20İ ED


SPORTLİNE


26.*** KM'DE

METALİK BEYAZ

4 FARKLI SÜRÜŞ MODU

GERİ GÖRÜŞ KAMERASI

HIZ SABİTLEYİCİ

HI-FI SES SİSTEMİ

SUNROOF

KATLANIR AYNA

IŞIK PAKETİ

2 FARKLI RENK İÇ AMBİANS AYDINLATMA

HAFIZALI VE ELEKTRİKLİ ÖN KOLTUKLAR

BEL BALDIR DESTEKLİ KOLTUKLAR


BLUETOOTH

GELİŞMİŞ GÖSTERGE


LEDLİ XENON FARLAR

ÖN ARKA SİS FARI

YAĞMUR SENSÖRÜ

FAR SENSÖRÜ

KEYLESS GO

ARKA PARK SENSÖRÜ

OTOMATİK KARARAN DİKİZ AYNASI

FONKSİYONEL DERİ DİREKSİYON

YOKUŞ KALKIŞ DESTEĞİ

ÇİFT BÖLGE DİJİTAL KLİMA

AUX/USB

17 INÇ ÇELİK JANT ",SAHİBİNDEN BMW 320İ EFFİCİENT DYNAMİCS SPORTLİNE 26BİN KM
"İRTİBAT TEL

İLHAN ARICI  0532 344 11 16

 GARİBOĞLU OTOMOTİV




DİĞİTAL KLİMA

AUX

BLUETHOOT

OTOMATİK CAM 

ARKA OTOMATİK KELEBEK CAMLAR

XENON FAR

SİS FARI










ARACIMIZ 1999 MODEL OLUP 2018 HAZİRAN GÜMRÜK ÇIKIŞLIDIR

ARACIMIZI DİLEDİĞİNİZ YETKİLİ SERVİS VEYA USTAYA GÖSTEREBİLİRSİNİZ

ARACIMIZIN MOTORU YÜRÜRÜ ŞANZUMANI TAMAMEN MUHAYYERDİR

ARACIMIZ DIŞTAN BOYALIDIR",1999 MODEL BMW 318Ci 201000 km FAVORİTE Temiz kullanılmış
Muane yeni ön takım yeni motor yeni tüp hiç görmemiş İsviçre den ithalat tüpü ben bağladım üç bin kilometre yaptı yapmadı tüpü yeni masrafsız kendime kulanmak için yaptırdım satmamın sebebi nakit ihtiyaç tır aldım o yüzden maalesef satmam gerek,328i on numara
"​
 ARACIM MUAYENE YENİ

LPG PRİNS MARKA 3.500TL YE YENİ TAKILDI RUHSATA İŞLİ


IŞIK PAKETTİR
MERCEKLİ ZENON FAR

DERİ DÖŞEME


SANRUF 


DAHA SAYAMADIĞIM ÖZELLİKLER


ARACIM SAĞ


TARAFTAN 23 BİN TL AĞIR HASARLI 

ALAN KİŞİ ARACIN SADECE SAĞ TARAFINI BOYATIRSA SIKINTISIZ UZUN VADE BİDER.

PAZARLIK TAKAS İÇİN DEĞİL .

ALACAK OLAN KİŞİ ARASIN

ARAÇTA SES SİSTEMİ MEVCUTTUR

AYRICA 4ADET İNCE YANAK LASTİĞİ VAR O DA VERİLECEK












 






 





 



",SON FİYAT 1TL PAZARLIK OLMAZ
"-Aracım değişensiz olup sadece 5 parça lokal boya mevcuttur.

-Hasar kaydı sadece üç ufak parça halinde 1.700TL'dir.

-İç aksamında en ufak deforme yoktur.

-Çalışmayan hiç bir aksamı yoktur.

-Tüm ağır bakımları yeni yapılmıştır.

-Şanzıman a'dan z'ye komple sıfırdır.

-Üzerinde orjinal 18'' M jant mevcuttur

-Lastikler sıfır ayarındadır.

Bazı Özellikleri;



ELEKTRİKLİ ARKA PERDE


SUNROOF

Bİ-XENON

ELEKTRİKLİ KATLANIR AYNALAR


İÇ-DIŞ IŞIK PAKETİ

GERİ VİTESE DUYARLI SAĞ AYNA

BMW PROFESSİONEL TEYP

EŞYA SAKLAMA ALANI


MULTİFONKSİYONEL SPOR DERİ DİREKSİYON

ÇİFT BÖLGE DİGİTAL KLİMA

 ARKA PARK SENSÖRÜ

PİANO BLACK İÇ KAPLAMALAR

START & STOP

YAĞMUR SENSÖRÜ 


FAR SENSÖRÜ",Değişensiz Kayıtsız! 2010 BMW 3.20D Premium LCİ
"ARACIMIZIN MOTORUNDA YÜRÜYENİNDE ŞANZUMANINDA HİÇBİR PROBLEM YOKTUR. AĞIR BAKIMLARININ HEPSİ YAPILMIŞTIR. EKSPER RAPORU VARDIR İSTENİLEN YERE GÖTÜRÜLÜP GÖSTERİLEBİLİR. LASTİKLERİ YENİ TAKILMIŞTIR. 20.03.2020 YE KADAR FENİ MUAYENESİ VARDIR.

EKSPER BİLGİSİ:

SAĞ ÖN ÇAMURLUK SAĞ ARKA KAPISI DEĞİŞİK. 

ÇİZİKLERDEN DOLAYI TAVAN HARİÇ TEMİZLİK BOYASI MEVCUT.

YAPILAN BAKIMLAR: 

KLİMA BAKIMA YENİ YAPILDI

ÖN DİSK VE BALATALAR DEĞİŞTİ

ŞANZUMAN BAKIMI YENİ YAPILDI

AKIŞMETRESİ DEĞİŞTİ

KIŞLIK PERİYODİK BAKIMI YENİ YAPILDI

OKSİJEN VE SON SENSÖRÜ DEĞİŞTİ

EGZOZ TESİSATI DEĞİŞTİ

ARKA PERDE OTOMATİĞİ DEĞİŞTİ

LASTİKLERİ YENİ TAKILDI.

4 ADET SIFIR SPOR HELEZON TAKILDI

ÖN FARLAR LED ÇAKARA ÇEVRİLMİŞTİR 

ARKA GERGİ TAKOZLARI DEĞİŞTİ

ORTA GERGİ ŞAFT RULMANI DEĞİŞTİ

BAKIM TUTARI 12 BİN TL DİR. ŞUAN HİÇBİR MASRAFI BULUNMAMAKTADIR.

İLETİŞİM: 

KEREM KARABIYIK: 0554 464 46 87 


",KARABIYIK OTOMOTİVDEN 1998 MODEL OTOMATİK BMW 3.20İ E 46 KASA
"Aracın yaptığı kilometresi orijinaldir, hasar kaydı yoktur, üç parça temizlik boyası vardır, dizel otomatik ve fiyatı abartılmamış araçlarla takas olabilir.","Orijinal, 132 binde"
"​







ACIL  SAHIBINDEN

2012 MODEL(2013 ÇIKIŞLI ) BORUSAN BAYİ CIKISLI BMW 320İ ED PLUS 184 HP OTOMATIK YARI OTOMATIK SANZIMAN

ARACIM BMW 320İ ED LANSMAN RENGIDIR EXTRA UCRET ÖDENEREK ALINMISTIR

ARACIM BORUSAN SERVIS BAKIMLI VE MASRAFSIZDIR

ARACIM 2020 YILI SONUNA KADAR MUAYENELİDİR

DEGISEN KAZA KESINLIKLE YOKTUR

ORJINAL 133 BIN KILOMETRE

ANAHTARSIZ CALISTIRMA

START STOP

3 FARKLI SURUS MODLARI (SPORT CONFORT ECO PRO)

 18 INC M4 JANT SIFIR FATURALI( 4500 ) TL DEGERINDE)

ARACIMDA ABS ASR ESP EBS ASR DTC 10 AIRBAG


YOL BILGISAYARI

OTOMATIK_TRIPTONIK VITES

FONKSIYONEL DERI  DIREKSIYON

OTOMATIK 4 CAM COCUK KILIDI

YAGMUR FAR SENSORU

ARKA MESAFE PARK SENSORU

SUNROFF

BEJ KREM DERI IC DOSEME

BARDAKLIK ARKA KOL DAYAMA BARDAKLIK


DIJITAL KLIMA ARKA KOLTUK KLIMA PANELI

ELEKTRIKLI KATLANIR AYNA

ELEKTRIKLI ISITMALI AYNALAR

LASTIK BASINC SENSORU

VIRAJ AYDINLATMA

CD MP3 AUX RADYO CALAR

GERI GORUS KAMERA

IMMIBOLIZIER TEL BLUTOOTH

3 M AMERIKAN CAM FILMI

CALISMAYAN AKSAM VE FONKSIYONU YOKTUR

DOLU BIR ARACTIR BOS MODELLERLE KARISTIRMAYINIZ

TEK EL KULLANILMISTIR

ICI DISI ILK GUNKI GIBIDIR

BOYA KORUMA PASTA CILA YENI YAPILDI

ALT TAKIM KOMPLE ONARIMDAN YENI GECIRILDI

YAG BAKIMI FILTRE BAKIMLARINI YENI YAPTIM

100 BIN BAKIMINI YENI YAPTIM

KISACASI BIR LIRA MASRAFI YOKTUR

ACILIYETTEN SATILIKTIR

YEDEK ANAHTARI VE KITAPCIKLARI MEVCUTTUR

YAPILAN BAKIMLAR FATURALIDIR

DUSUK MODEL MAKUL DEGERLERDEKI ARACLARINIZLA TAKAS DUSUNURUM

ALICIYA SIMDIDEN HAYIRLI UGURLU OLSUN





",ACİLL 2012(2013)ÇIKIŞLI BORUSAN BMW 320İ ED F30 SUNROFF+HATASIZ
"Aracın 3. Sahibiyim
Aracımın bütün ağır bakımları yapılmıştır. (Yapılan işlemleri mesaj yoluyla sorabilirsiniz faturalıdır.)
2.5 parça boyası vardır.
Değişen parçası bulunmamaktadır.

Büyük ekran (TV, navigasyon, klip oynatma)
Harman Kardon
Komple M ( kaza yapıp değişen bir araç değildir orijinal ön ve arka tampon ve yan marşbiyeller alıcıya teslim edilecektir.)

Pazarlık payı mevcuttur.
Takas için ev, arsa, iddaa kuponu yollamazsanız sevinirim.

İrtibat için mesaj atarsanız dönüş anında yapılacaktır.",EKRANLI Değişensiz 3.20coupe
"ARAÇ ÇOK TEMİZ VE BAKIMLIDIR.

MOTOR YÜRÜYEN ŞANZIMAN HATASIZ.

ALINDIĞI GÜNDEN BUGÜNE YETKİLİ SERVİS HARİCİ BAKIM YAPILMAMIŞTIR.

ARAÇ SANAYİ ORTAMI GÖRMEMİŞTİR.

DÖŞEMELERİNDE SİGARA YANIĞI YIRTIK DEFORME KESİNLİKLE YOKTUR.

SINIFININ EN DOLUSUDUR.

ARAÇTA SAĞ 2 KAPI DEĞİŞME HARİCİ HATASIZDIR. SÜRTMEDEN DOLAYI İZMİT ÖZTORUNLARDA ONARILMIŞTIR

TRAMER KAYDI 5.000 TL

TAKAS SADECE OTOMATİK ARAÇLARLA OLUR VADE ÇEK SENED YOK.",SAHİBİNDEN EDİTİON PLUS EKRANLI
"93 model orjinal m pakettir. Fabrikasyon m2 direksiyon. 8 tuş obc. Fabrikasyon 3.45 kilit difransiyel. 2.8 getrag şanzuman(senkromençler yenilendi) Recarolarda yırtık pırtık yoktur.
2 parça değişen full boyalı. 2.5 emme 2.8 kapak mevcuttur. Lpg 5 bin km önce sıfır takıldı garantisi devam ediyor. 1 sene muayne mevcut. Mantıklı takaslara açıktır.
Rengi brokatrot metalik diye geçen bordodur. Geceleri mor görünmektedir. Mesaj atın anında dönüş yapılır.",ORJİNAL M PAKET RECARO GETRAG ACİL
aracimiz 146 km de olup expertiz raporu fotolarda mevcuttur .motor ve yuruyen aksami gayet guzel ...,Binicisine BMW
"Arac Comford plus ve Işık pakettir. 90.000 km de
Degisen parca yok...Boya yok..
Cam filmi (ön cam haric)
Sorunsuz temiz bir aractir.
Arka tampon serviste degismistir. Ondan dolayi 7000 tl tramer kaydi bulunuyor..
Daha yuksek model BMW 3-5 ya da Mercedes E 180 ile takas olabilir.",Sahibinden BMW 3.20i ED
"BMW 320 D 2012 MODEL YENİ KASA
ORJINAL
171000 KM
DIŞTAN M SPORT YAPILMISTIR


ARACİMİZDA 1.5 PARCA BOYA VARDİR HARİCİ HATA BOYA DEGİSEN KAZA YOKTUR
5.700 TL TRAMER KAYDİ VARDİR


SERVİS BAKİMLİDİR ARACİN CALİSMAYAN BİYERİ YOKTUR MASRAFİ YOKTUR


FIRSAT ARACİDİR",AC MOTORS//FIRSAT HATASİZ DEGİSENSİZ KAZASİZ DÜŞÜK KM
"








AUTO ADRESS ANTALYA BMW 3.20d XDrive M SPORT 2012 SUNROOF BEJ DERİ​ KOLTULAR


İLK SAHİBİNDEN


NAVİGASYON

 
ÇİFT USB-AUX



SEDEFLİ BEYAZ

ANTALYA KOSİFLER ÇIKIŞLI

ORJİNAL M SPORT

BMW 3.20D XDRİVE M SPORT PAKET

2.0 186 HP

TAM OTOMATİK VİTES

SUNROOF

DİĞİTAL KLİMA

BEJ DERİ DÖŞEME

Bİ XENON FAR

LED PAKET

IŞIK PAKET

FONKSİYONEL DİREKSİYON

PARK ASİSTANI

YAĞMUR SENSÖRÜ

FAR SENSÖRÜ

YETKİLİ SERVİS BAKIMLI 

AĞIR BAKIMLARI ANTALYA KOSİFLER YETKİLİ SERVİSİNDE 

EKSİKSİZ YAPILMIŞTIR

HİÇ BİR MASRAFI EKSİĞİ YOKTUR

ÖNEMSİZ UFAK BİR ÇARPMADAN

ARACIN SADECE ÖN KAPUT TAMPON FAR DEĞİŞMİŞTİR 

KESİNLİKLE İÇTE PODYEDE HASAR OLUŞMAMIŞTIR

BUNUN DIŞINDA BOYA DEĞİŞEN EN UFAK BİR MASRAFI YOKTUR

İLK SAHİBİNDEN TEMİZ KULLANILMIŞ DİRİ BİR ARAÇ










​",AUTO ADRESS ANTALYA BMW 3.20d XDrive M SPORT 2012 SUNROOF
"Özel Servis Bakımlı Yürüyen Sorunsuzdur
Lastikler ve Jantlar Yeni
Etek Altında Boyalar Bulunmaktadir
Fc5 Civic İle Takas Düşünülür
Hasar Kaydı Mevcuttur",Temiz Otomatik 3.20 Alman Kurdu
aracımız resimlerdeki gibidir herhangi bir eksiği kusuru olmayıp motor yürüyen şanzıman garantilidir tüm bakımları aksatılmadan yapılmıştır 4 lastiği yenidir fenni muayenesi yenidir alan arkadaşımıza Şimdiden hayırlı uğurlu olsun Aracımızın tavan orjinaldir boya yoktur etek altı temizlik boyası vardır kesinlikle kaza bela hasar kaydı yoktur pazarligi arac basinda farkındalık istiyenlere not 10dakiya kiradinizi biz hazırlıyoruz pazar günü açık lütfen çek senet vade yok saygilar kiradi karti geçerlidir iletişim iki 05469561616,aracımız resimlerde görüldüğü gibi motor yürüyeni garantili 3.18
"Kusur, değişen, çizik, hasar kaydı, kötü görüntüyü Müge Anlı bile bulamaz. GFB olduğu için İstanbul plaka araç Antalyada :)",Fabrika görse kıskanır
"2015 MODEL BMW 320D-MSPORT-MAKYAJLI KASA-184HP
M SPORT DİREKSİYON
4 FARKLI SÜRÜŞ MODU
M SPORT TAMPON 
M SPORT 18  ÇELİK JANT VE LASTİK
MAKYAJLI KASA ÖN LED FAR
MAKYAJLI KASA ARKA LED FAR
KATLANIR AYNA 
ÖN KLİMA PANELİ 
ÖN SİS LAMBASI
10+ HAVA YASTIĞI 
YOL BİLGİSAYARI
ELEKTRİKLİ CAMLAR
ELEKTRİKLİ YAN AYNALAR
ÖN / ARKA SİS FARLARI 
TELEFON HAZIRLIK SİSTEMİ
BİXENON FARLAR 
SUNROOF
GERİ GÖRÜŞ CAMERA 
AKUSTİK KEMER UYARISI
ISITMALI AYNALAR
FAR YIKAMA 
ADAPTİF FAR 
STAR STOP
ECO MOD SISTEMI
YAGMUR SENSOR
HANDS-FREE VE USB BAĞLANTISI
MULTI MEDYA DIREKSIYON
BLUETOOTH
OTOMATIK FAR SENSORLERI
+SPORT


SPORT
ECO SÜRÜŞ MODLARI
ANAHTARSIZ CALISTIRMA
YAĞMUR SENSORU

32649 tl HASAR KAYDI VARDIR 
ÖN TAMPON SOL ÖN FAR SOL ÇAMURLUK 1ADET JANT ORJİNALİ İLE DEGİŞMİŞTİR BUNUN HARİCİ ARACIMDA BOYA SÖZ KONUSU DEGİLDİR 
HERKESE HAYIRLI SATIŞLAR.",2015 MSPORT 320D
"19 M Jant lastik yeni
Bakımları yeni yapılmış
Takas sadece SUV araçlarla düşünülebilir
Tramer 600 TL çıkıyor ,
Değişen yok ,önceki sahibinde bayan kullanımı sonucu boyaları var sürtme kaynaklı",Değişensiz Doktordan temiz 320 d Otomatik
ARAÇ ORJİNAL OLUP BAYASIZ DARBESİZ  KOLTUK ISITMALI KATLANIR AYNALAR HIZ SABİTLEME TAKAS YAPILABİLİR.,TERTEMİZ BİR ARAÇ
Aracımız Tamamen Servis Bakımlı Dır Kesinlikle Hata Kusur Yoktur Tamamen Orijinal Dir Dilediğiniz Servise Veya Ekspertize Açıktır Detaylı Bilgi İçin İletişime Geçiniz,2016 Bmw 320i Ed Luxury Line Lapaoğlu Otomotiv
"Kazasız, değişensiz, boyasız, full yetkili servis bakımlı. Tüm servis kayıtları, evrakları, yedek anahtarları mevcut.﻿Piano black design, ışık paket, siyah iç döşeme, siyah deri koltuk, sun-roof, kapı aydınlatma, xenon farlar. Ekspertiz raporu fotoğraflarda mevcut, istediğiniz yere gösterebilirsiniz. Takas düşünmüyorum. Alıcıya şimdiden hayırlı olsun.","BMW 3.16i PREMIUM - IŞIK PAKET, PIANO BLACK, HATASIZ"
"SUNROOF,NAVİGAASYON,ANGELFARLAR,GERİGÖRÜŞKAMERASI GİBİ BİRÇOK ÖZELLİK MEVCUTTUR.MOTORU YÜRÜRÜ TEKKURUŞ MASRAFSIZDIR.İÇ DÖŞEMELERİNDE DEFORME YANIK YIRTIK YOKTUR.1.PARÇA DEĞİŞEN DÖRT ÖNEMSİZ LOKAL BOYASI VARDIR.HARİCİ HATASIZDIR.ARAÇ EKSPERTİZE AÇIKTIR.TRAMERİ DÖRT PARÇA HALİNDE 17.800TL DİR.LASTİKLERİ YENİDİR.MUAYENE 2020 DİR. TAKAS TEKLİFLERİNİZ DEĞERLENDİRİLİR.",2011 MODEL BMW 320d SUNROOF & NAVİGASYON
"





AZİM OTOMOTİV 'den




2012 BMW 320İ SPORTLİNE




BORUSAN ÇIKIŞLI




184 HP / TRİPTONİC




BEYAZ İÇİ SİYAH








 DERİ DİREKSİYON

 ÇELİK JANT

 DERİ DÖŞEME KOLTUKLAR

PARK SENSÖRÜ

DİJİTAL KLİMA

START/STOP

ANAHTARSIZ ÇALIŞTIRMA

KATLANIR AYNA

ABS/ESP










ARACIN  SAĞ ARKA ÇAMURLUĞU BİR KARIŞ LOKAL BOYALIDIR.

NOT: ARAÇ DÜZENLİ BAKIMLI VE ÇOK TEMİZDİR. ARAÇ 2.000 CC OLUP 184 PS DİR.





Ayrıntılı Bilgi ve Aksesuar Detayları İçin ;

Ömer KARA : 0532 742 86 88

Halil KARA : 0533 137 75 95




 




 

0342 252 37 87

AZİM OTOMOTİV





",2012 MODEL BMW 320İ SPORTLİNE-HATASIZ-
"ARACIMIZDA HİÇBİR KUSUR YOKTUR 2016 ÇIKIŞLIDIR
TAKAS SADECE CAYANNE VE
RANGE ROVER OLURSA YAPILIR
ALICISINA HAYIRLI OLSUN...


ARACA EKSTRA 18 BIN TL SONRADAN MAKYAJ YAPILMIŞTIR FAZLA SÖZE GEREK YOK SINIFININ EN IYILERINDENDIR",Sıfır ayarında ekstralı en iyilerden
"CANLI GARAJDAN HATA YOK BOYA YOK HASAR KAYDI YOK.202300 KM DE BMW 320 D GT.MODERINLINE.İÇİ DIŞI PIRIL PIRIL KURUŞ MASRAFSIZ.




CANLI GARAJ

OTONOMİ B 3 BLOK NO:13 SARACALAR AKYURT",2013 3.20 d GT MODERLINE HATASIZ BOYASIZ KAYITSIZ 202300 KM
"





saçma teklif vermeyin",Son bir haftalığına fiyatta yardımcı olacam düşünen varsa yaZsın
"2011 
BMW 3.20 D
141000 KM


ARACIMIZ DA KESİNLİKLE AĞIR BİR KUSUR YOKTUR 3 PARÇA BOYA 2300 TL HASAR KAYDI MEVCUTTUR ÖN YADA ARKA TARAFTA BOYA YOKTUR BOYALARI YANLARDADIR ARACIMIZI BOŞ STANDART PAKETLERLE KIYASLAMAYINIZ SANRUF VE KOLTUK ISITMA HARİÇ DOLU BİR ARAÇTIR YAZILIM ATILARAK ARAÇ EKSTRADAN GÜÇLENDİRİLMİŞTİR


HIZ SABİTLEYİCİ
IŞIK PAKET
DERİ KOLTUK
ZENON FAR 
YAPMUR SENSÖRÜ 
PARK SENSÖRÜ
FAR SENSÖRÜ 
DJİTAL KLİMA
KAPI AYDINLATMALARI GİBİ BİR ÖZELLİK MEVCUTTUR
 
PAZARLIK MEVCUTTUR



",BMW/3.2D/140000 KM/IŞIK PAKET/DERİ KOLTUK/ZENON/HIZ SABİTLEYİCİ
"Değişensiz hasar kayıtsız
Dijital klima 4 cam otomatik Airbag abs
Ufak tefek rutuş isteyen yerler var
Ön camda çatlama var
Yürüründe herhangi bir problem yoktur
Aracımdan memnunum
Model yükseltmek için satıyorum",bmw 3.16i değişensiz
"





-----------------------------------------------------------------------------------------
​


-----------------------------------------------------------------------------------------







2014 MODEL

BMW


3.20 D

TECHNOLOGY PAKET

OTOMATİK VİTES

122.000 KM'DE

1 PARÇA BOYA(ÖN KAPUT)

PARÇA PARÇA 4.800 TL HASAR KAYDI MEVCUTTUR.

YETKİLİ BAYİİ

YAPI KREDİ  UYGUN FAİZ ORANLARIYLA

HEMEN KREDİ İMKANI


KEFİL YOK EVRAK YOK 30 DAKİKA İÇİNDE KREDİ

KİMLİK FOTOKOPİSİ İLE 30 DAKİKA İÇİNDE 

KREDİNİZ HAZIR

DİĞER İLANLARIMIZ İÇİN TIKLAYIN





",2014 BMW 3.20D TECHNOLOGY PAKET OTOMATİK 122.000 KM'DE
"Aracımızda değişen yoktur.oto rapor expertizi yapılmıştır.
Hasar kaydı yoktur
Prins Lpg vardır
Air süspansiyon sıkıntısız ve yeni sistem takılmıştır. ( Orjinal yay ve amortisörler alıcıya verilecektir)
Vize sıkıntısı yoktur
Orjinal boyasız hardtop alıp kendim boyattım.rezistans ve Işık’ları çalışıyor
Tam otomatik Tente sorunsuz
Koltuk ısıtma elektrikli koltuk mevcuttur.
Bas amfi indash teyp mevcuttur

Detaylı bilgi için arayın abuk subuk teklifler etmemenizi rica ederim

Takas aracın fiyatına göre değişim gösterecektir.",TR Nin Facelift hellrot Cabrio su DEĞİŞENSİZ
ARACIMIZIN YAN TARAFINDA 4 PARÇA BOYA VARDIR BUNDAN DOLAYI 17 BİN TL HASAR KAYDI BULUNMAKTADIR ARACIMIZIN BAKIMLARI EKSİKSİZ BİR ŞEKİLDE YAPILMIŞTIR ALICISINA ŞİMDİDEN HAYIRLI OLSUN...,2012 MODEL BMW 3.20d F30 YENİ KASA STANDART PAKET FUL+FUL
"2012 MODEL
BMW 3.16İ
140BİN KM
DIŞ M PAKET
İÇİ BEJ
DETAYLAR İÇİN ARAYIN.
LÜTFEN ARSA TARLA DAİRE DÜKKAN İLE TAKAS TEKLİF ETMEYİN.
",2012 MODEL BMW 3.16İ DIŞ M PAKET İÇ BEJ ÖZEL RENK
"Arcın ilk sahibiyim 23.aralık 2015 tarihinde adanada-mersin borusandan alınmıştır ve tüm servis bakımları eksiksiz olarak serviste yapılmıştır son bakım 27.12.2018 27.480 km de eksiksiz olarak yapılmıştır
Muayene 07.01.2019 27902 km de yeni yapılmıştır...
Aracımda çizikten dolayı ön sol çamurlukta 1 karış lokal boya vardır gerisi sıkıntısız TRAMERSİZ TERTEMİZDİR...
Aracımın üzerinde ek olarak
F.10M 19 ORJİNAL JANT
VOGTLAND 45MM SPOR YAY
AKRAPOVİÇ EGZOZ
BMW ÖN M LİP
ARKA BAGAJ ÜSTÜ M ÇİTASI...

Aracın orjinal yayları ve egzozu mevcuttur araçla birlikte verilecektir

ARACIMIN HERŞEYİNE KEFİLİM...
araç şu an garajda durup kullanılmamaktadır
alıcısına şimdiden hayırlı olsun",İLK SAHİBİNDEN tertemiz 28 BİNDE. BMW F30
"BORUSAN ÇIKIŞLI F 30 KASA 3.16İ 136 HP  SUNROOFLU OTOMATİK SİYAH İÇİ BEJ

ARACIMDA;

BEL ALTI 4-5 PARÇA BOYA MEVCUT BAGAJ KAPAĞIDA OTOPARK İÇİNDE KAMYON KASASINA ÇARPMA SONUCU ORJİNALİ İLE DEĞİŞTİ

PARÇA PARÇA 12000TL HASAR KAYDI BULUNMAKTADIR FOTOLARDA SORGULAMASI MEVCUT

MOTORU ŞANZIMANI KUSURSUZ DURUMDARI

BİR ÇOK ÖZELLİĞİ VAR AŞAĞIDA HATIRLADIĞIMIZ KADARIYLA İŞARETLENDİ 

ÜSTÜNDE M SPORT JANT LASTİK 6 AY ÖNCE SIFIR TAKILMIŞTIR ORJİNAL JANT VE LASTİĞİDE AYRICA VERİLECEKTİR

MUAYENE SIFIR YAPILMIŞTIR​

İSTEYEN İSTEDİĞİ HER YERE GÖSTEREBİLİR

ALICISINA HAYIRLI OLSUN",2. SAHİBNDEN 2013 MODEL OTOMATİK SUNROOFLU SİYAH İÇİ BEJ
